/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/barbequing/_5z1qc3S5ck_000020_000030.mp4 14
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bartending/_3bG2-Dn0lY_000477_000487.mp4 15
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bartending/_6EheA5xKXo_000110_000120.mp4 15
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bartending/_7ER3fPMkrc_000047_000057.mp4 15
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/beatboxing/_UDH34qhGMg_000096_000106.mp4 16
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/beatboxing/_UKOkmlpiVs_000058_000068.mp4 16
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/beatboxing/_UNuk0x1_lY_000039_000049.mp4 16
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bee_keeping/_-P1obw35sU_000167_000177.mp4 17
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bee_keeping/_Eh8tJJQnig_000248_000258.mp4 17
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bee_keeping/_frTSXSFtao_000037_000047.mp4 17
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/belly_dancing/_2fDcHvR9yE_000031_000041.mp4 18
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/belly_dancing/_5BwgCeZ--w_000048_000058.mp4 18
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/belly_dancing/_5XIY2kCNZI_000085_000095.mp4 18
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bench_pressing/_837xlAuAD0_000005_000015.mp4 19
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bench_pressing/_BxII5Egp-g_000007_000017.mp4 19
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bench_pressing/_aC9miA0hHg_000036_000046.mp4 19
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bending_back/_-3jARyyZN8_000000_000010.mp4 20
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bending_back/_9vRttDdDIA_000017_000027.mp4 20
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bending_back/_EBCmMr5mvQ_000004_000014.mp4 20
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bending_metal/-oYimYcdzlI_000020_000030.mp4 21
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bending_metal/_R6yJ4fkq7k_000014_000024.mp4 21
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bending_metal/_bzR115xW20_000016_000026.mp4 21
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/biking_through_snow/_-z7KAhkOnE_000005_000015.mp4 22
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/biking_through_snow/_7JeyG1rP2I_000000_000010.mp4 22
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/biking_through_snow/_8FefRzcWjg_000183_000193.mp4 22
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blasting_sand/_1x3FgcOKdQ_000018_000028.mp4 23
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blasting_sand/_2tN_EGlyaQ_000000_000010.mp4 23
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blasting_sand/__jKqWgvrDE_000305_000315.mp4 23
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_glass/_2OxIMqfOMc_000566_000576.mp4 24
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_glass/_4IhzohDxTg_000044_000054.mp4 24
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_glass/_5pbsyLWSio_000019_000029.mp4 24
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_leaves/_2LYCo94_7I_000259_000269.mp4 25
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_leaves/_9e948mdwrs_000079_000089.mp4 25
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_leaves/_CBU_T8JGi0_000177_000187.mp4 25
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_nose/_JGAvfGozUA_000005_000015.mp4 26
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_nose/_JKOsbS8x5w_000008_000018.mp4 26
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_nose/_n4IreiTb6g_000001_000011.mp4 26
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_out_candles/_5XGUq5gpHA_000021_000031.mp4 27
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_out_candles/_A-stRgqDk8_000007_000017.mp4 27
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/blowing_out_candles/_cR6OPDU2Dw_000002_000012.mp4 27
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bobsledding/_3ou-HEfbN0_000081_000091.mp4 28
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bobsledding/_6BQPC-pY2A_000104_000114.mp4 28
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bobsledding/_8MElhqjlic_000015_000025.mp4 28
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bookbinding/_8nqKcFV-6A_000335_000345.mp4 29
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bookbinding/_AYbTyD2BpA_000019_000029.mp4 29
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bookbinding/_dAssII6vac_000281_000291.mp4 29
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bouncing_on_trampoline/_5i1FMrS4R8_000003_000013.mp4 30
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bouncing_on_trampoline/_8hjTEhdWKc_000052_000062.mp4 30
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bouncing_on_trampoline/_b3XHP2olJA_000116_000126.mp4 30
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bowling/_2f3DMpL24o_000004_000014.mp4 31
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bowling/_6vEp4SVjoA_000039_000049.mp4 31
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bowling/_9FaB6lsvyY_000004_000014.mp4 31
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/braiding_hair/_1RzW2_HTzw_000239_000249.mp4 32
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/braiding_hair/_ARWJMaHWFQ_000168_000178.mp4 32
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/braiding_hair/__4frZhaVDs_000004_000014.mp4 32
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/breading_or_breadcrumbing/_2ZnViCaSwo_000490_000500.mp4 33
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/breading_or_breadcrumbing/_9r_LoO-BQ0_000126_000136.mp4 33
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/breading_or_breadcrumbing/_GrldPDoXkA_000109_000119.mp4 33
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/breakdancing/_5mJZ3w8xrQ_000026_000036.mp4 34
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/breakdancing/_64h1WBBHMU_000231_000241.mp4 34
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/breakdancing/_9J3AyBlnPU_000069_000079.mp4 34
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brush_painting/_6ZcY6sem3E_000365_000375.mp4 35
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brush_painting/_AuUM-bzMe0_000079_000089.mp4 35
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brush_painting/_EP95Hljy-4_000215_000225.mp4 35
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brushing_hair/_4j6onyuivc_000004_000014.mp4 36
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brushing_hair/_7c5DMK71zA_000673_000683.mp4 36
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brushing_hair/_dfeGV-hbnA_000037_000047.mp4 36
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brushing_teeth/_82X-ic2kME_000001_000011.mp4 37
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brushing_teeth/_84OaM89cJs_000080_000090.mp4 37
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/brushing_teeth/_99gyAUUgy4_000051_000061.mp4 37
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/building_cabinet/_nzvm8s32cc_000124_000134.mp4 38
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/building_cabinet/_q1vd-ytbiA_000172_000182.mp4 38
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/building_cabinet/_sje0VmJ12M_000506_000516.mp4 38
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/building_shed/-5o8iLZXPNg_000173_000183.mp4 39
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/building_shed/_1d4XfrX7_c_000117_000127.mp4 39
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/building_shed/_k23yevIq_4_000025_000035.mp4 39
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bungee_jumping/_CinNbxnhok_000023_000033.mp4 40
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bungee_jumping/_aiU_hhpv3Q_000021_000031.mp4 40
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/bungee_jumping/_bFQZTOMJYw_000120_000130.mp4 40
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/busking/_3UZYel2CLA_000064_000074.mp4 41
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/busking/__mSfyLv_Bo_000049_000059.mp4 41
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/busking/_gKTgwsSZAk_000062_000072.mp4 41
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/canoeing_or_kayaking/_3VEnxx9qgM_000004_000014.mp4 42
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/canoeing_or_kayaking/_49gtG4Q95c_000381_000391.mp4 42
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/canoeing_or_kayaking/_5k-pDGHOME_000382_000392.mp4 42
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/capoeira/_2ICMjv0PVE_000043_000053.mp4 43
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/capoeira/_6SwynXL7a0_000025_000035.mp4 43
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/capoeira/__u8N7jWPsY_000387_000397.mp4 43
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/carrying_baby/_6jpMTxRak0_000103_000113.mp4 44
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/carrying_baby/_FMp-qsNQ4w_000007_000017.mp4 44
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/carrying_baby/_Kcgee5kKS0_000057_000067.mp4 44
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cartwheeling/_GEdRw-SPjk_000115_000125.mp4 45
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cartwheeling/_djMDYQnMJE_000001_000011.mp4 45
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cartwheeling/_hxeoQvSuic_000128_000138.mp4 45
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/carving_pumpkin/_8nQIVbABj0_000125_000135.mp4 46
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/carving_pumpkin/_cn9IisLkHs_000012_000022.mp4 46
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/carving_pumpkin/_fDxRDV_D28_000077_000087.mp4 46
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_fish/_4c4fsayvRU_000007_000017.mp4 47
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_fish/_9FI1UoNrTE_000000_000010.mp4 47
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_fish/_cjFFhS_sx4_000024_000034.mp4 47
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_baseball/_0OnwsaGgq4_000002_000012.mp4 48
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_baseball/_1yhKs2NHkU_000105_000115.mp4 48
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_baseball/_5QE7kWjf_4_000111_000121.mp4 48
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_frisbee/_7N6JW6pyJE_000000_000010.mp4 49
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_frisbee/_9kxjrXouss_000030_000040.mp4 49
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_frisbee/_F88IIn66FQ_000005_000015.mp4 49
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_softball/_GUH1pf6LEk_000013_000023.mp4 50
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_softball/_T66J08-9e0_000001_000011.mp4 50
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/catching_or_throwing_softball/_qDpOePqdiI_000032_000042.mp4 50
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/celebrating/_DmoNpBMTF0_000134_000144.mp4 51
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/celebrating/_E04mrKjmHo_000002_000012.mp4 51
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/celebrating/_HKhaJVitzs_000178_000188.mp4 51
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/changing_oil/_47S_w7MltQ_000003_000013.mp4 52
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/changing_oil/_8h4w4Dr0rw_000067_000077.mp4 52
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/changing_oil/_N4SsmUtWmI_000019_000029.mp4 52
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/changing_wheel/_0WfnJFxSXE_000009_000019.mp4 53
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/changing_wheel/_2KXAVB4M5o_000008_000018.mp4 53
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/changing_wheel/_hTiA2AQVWY_000058_000068.mp4 53
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/checking_tires/_da99I0S_PU_000054_000064.mp4 54
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/checking_tires/_iqTCqeBPl8_000185_000195.mp4 54
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/checking_tires/_itQqFAxkpQ_000019_000029.mp4 54
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cheerleading/_0OTKPU1E5w_000139_000149.mp4 55
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cheerleading/_3efBeWxmyw_000286_000296.mp4 55
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cheerleading/_5MVs_tbP0A_000042_000052.mp4 55
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/chopping_wood/_7d78UQBpNk_000011_000021.mp4 56
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/chopping_wood/__Ezu3Z_N9U_000002_000012.mp4 56
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/chopping_wood/_asCAhH7Cws_000004_000014.mp4 56
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clapping/_86MVJAAEDg_000001_000011.mp4 57
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clapping/_F_4cb81GUY_000032_000042.mp4 57
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clapping/_t2JtsbaNj8_000000_000010.mp4 57
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clay_pottery_making/_BN2j5OzEj0_000025_000035.mp4 58
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clay_pottery_making/_BieI1S31tU_000088_000098.mp4 58
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clay_pottery_making/_Kc6J5SX17Q_000031_000041.mp4 58
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clean_and_jerk/_ai0rs08uHQ_000000_000010.mp4 59
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clean_and_jerk/_eJYN1dZxJM_000532_000542.mp4 59
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/clean_and_jerk/_gQM3IKXg5k_000029_000039.mp4 59
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_floor/_A0_T6M6ULQ_000004_000014.mp4 60
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_floor/_AinQeqG4oM_000019_000029.mp4 60
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_floor/_b97u3Z7ED0_000090_000100.mp4 60
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_gutters/_0514_-2RqI_000004_000014.mp4 61
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_gutters/_6fORGREiwE_000011_000021.mp4 61
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_gutters/_GSOgQbhJ6k_000002_000012.mp4 61
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_pool/_e_k-B9t2CU_000019_000029.mp4 62
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_pool/_gLV11I4rKA_000002_000012.mp4 62
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_pool/_i24stUaiYg_000000_000010.mp4 62
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_shoes/_4UUwSyBxBs_000054_000064.mp4 63
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_shoes/_7YmmcNBeTU_000267_000277.mp4 63
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_shoes/_Cp5jtbDQ2o_000112_000122.mp4 63
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_toilet/_80FZU3ll_4_000109_000119.mp4 64
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_toilet/_bBuTNWhx_4_000055_000065.mp4 64
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_toilet/_jGEEGorZjg_000028_000038.mp4 64
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_windows/_01AdGP2xTA_000000_000010.mp4 65
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_windows/_D5biNVIvnA_000001_000011.mp4 65
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cleaning_windows/_ed8EBO7s_A_000060_000070.mp4 65
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_a_rope/_Hbt-79A9o0_000059_000069.mp4 66
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_a_rope/_JGtkcVP0ho_000007_000017.mp4 66
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_a_rope/_OwqS4S82vE_000001_000011.mp4 66
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_ladder/_B4X3cxTu9w_000015_000025.mp4 67
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_ladder/_BjYz1ynOG8_000004_000014.mp4 67
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_ladder/_Fb5pq2owEg_000001_000011.mp4 67
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_tree/_0_yaZ6h6_8_000209_000219.mp4 68
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_tree/_A-aMlQmAL0_000033_000043.mp4 68
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/climbing_tree/_De23DM1pso_000461_000471.mp4 68
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/contact_juggling/_Dh421Enwnw_000043_000053.mp4 69
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/contact_juggling/_ckWq4Aoqps_000067_000077.mp4 69
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/contact_juggling/_ctYioGz7OQ_000142_000152.mp4 69
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_chicken/_2r8MPqaZRY_000020_000030.mp4 70
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_chicken/_5ItAUGPgqI_000742_000752.mp4 70
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_chicken/_6oM1kN-CLI_000115_000125.mp4 70
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_egg/_cOAB4Neu5Q_000237_000247.mp4 71
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_egg/_qsTt3oZ3rE_000288_000298.mp4 71
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_egg/_yDLYnOd2q8_000264_000274.mp4 71
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_on_campfire/_iZ9AUvi_6c_000280_000290.mp4 72
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_on_campfire/_lzNBnU4kD4_000000_000010.mp4 72
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_on_campfire/_m7DAJS-KBc_000686_000696.mp4 72
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_sausages/_K8oJX7IEaY_000071_000081.mp4 73
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_sausages/_QvSAiWMBRM_000095_000105.mp4 73
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cooking_sausages/_pbeK2F52pY_000037_000047.mp4 73
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/counting_money/_7fk2H-3bpY_000009_000019.mp4 74
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/counting_money/_EClUNKW0oM_000241_000251.mp4 74
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/counting_money/_HgM6dx_GT8_000012_000022.mp4 74
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/country_line_dancing/_0hmyfiUh1U_000040_000050.mp4 75
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/country_line_dancing/_58ZbYOw9P0_000101_000111.mp4 75
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/country_line_dancing/__Uv66YYhr0_000003_000013.mp4 75
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cracking_neck/0_IazrMsIDM_000199_000209.mp4 76
/root/autodl-tmp/dataset/K400/tiny-Kinetics-400/cracking_neck/0caJ9OVhyQo_000046_000056.mp4 76
